# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] OzaBaggingClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), n_estimators=10, random_state=None)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/output_bag_m.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
87000,0.929453,0.925000,0.950227,0.945455,0.829772,0.825703,326.345443,83.171136,409.516578,16472.582031
88000,0.929437,0.920000,0.950185,0.944444,0.829872,0.801808,329.866277,84.149117,414.015395,16587.261719
89000,0.929432,0.910000,0.950166,0.937063,0.829925,0.779412,333.382126,85.141470,418.523596,16704.316406
90000,0.929596,0.945000,0.950290,0.960854,0.830270,0.868515,337.102156,86.136117,423.238272,16716.613281
91000,0.929533,0.935000,0.950235,0.952727,0.830173,0.848943,340.798077,87.120557,427.918634,16881.355469
92000,0.929527,0.940000,0.950218,0.955556,0.830222,0.863636,344.446206,88.100698,432.546904,16957.902344
93000,0.929587,0.910000,0.950250,0.936170,0.830408,0.784043,348.074336,89.094176,437.168512,17099.222656
94000,0.929505,0.915000,0.950173,0.935361,0.830303,0.811905,351.791491,90.158922,441.950413,17163.839844
95000,0.929638,0.955000,0.950249,0.967273,0.830705,0.895276,355.514260,91.214179,446.728439,17274.269531
96000,0.929747,0.950000,0.950325,0.966443,0.830963,0.868404,359.172183,92.243191,451.415374,17475.464844
97000,0.929896,0.945000,0.950430,0.961131,0.831313,0.867118,362.773304,93.253718,456.027022,17722.269531
98000,0.930165,0.965000,0.950618,0.975439,0.831962,0.914572,366.197212,94.258468,460.455680,17792.886719
99000,0.930265,0.970000,0.950695,0.978571,0.832169,0.928580,369.793478,95.278587,465.072065,17805.503906
100000,0.930364,0.925000,0.950757,0.943396,0.832432,0.832402,373.402826,96.269075,469.671901,18157.312500
101000,0.930360,0.945000,0.950752,0.958801,0.832428,0.876126,376.986689,97.281455,474.268144,18109.214844
102000,0.930525,0.965000,0.950859,0.972549,0.832867,0.924324,380.526790,98.289420,478.816210,18385.800781
103000,0.930559,0.960000,0.950864,0.971429,0.833034,0.904807,384.123098,99.312234,483.435332,18532.503906
104000,0.930592,0.945000,0.950874,0.960289,0.833175,0.870892,387.765284,100.360637,488.125921,18545.246094
105000,0.930673,0.945000,0.950908,0.957198,0.833469,0.880279,391.230351,101.406463,492.636814,18658.437500
106000,0.930629,0.930000,0.950861,0.948148,0.833432,0.840746,394.930835,102.465558,497.396393,18893.601562
107000,0.930708,0.935000,0.950894,0.947368,0.833725,0.862405,398.516185,103.534616,502.050801,19000.906250
108000,0.930888,0.950000,0.951020,0.963504,0.834157,0.884259,402.021138,104.584147,506.605285,19234.812500
109000,0.931009,0.945000,0.951091,0.959410,0.834514,0.874171,405.650417,105.651108,511.301525,19320.757812
110000,0.930972,0.930000,0.951047,0.949275,0.834505,0.836849,409.426810,106.726340,516.153150,19435.457031
111000,0.931009,0.930000,0.951081,0.947761,0.834550,0.841718,413.116350,107.781825,520.898175,19500.910156
112000,0.931054,0.960000,0.951119,0.971014,0.834623,0.906509,416.770372,108.820911,525.591282,19570.644531
113000,0.931161,0.905000,0.951175,0.925490,0.834966,0.795391,420.376485,109.921618,530.298104,19730.066406
114000,0.931221,0.945000,0.951205,0.956522,0.835169,0.881720,423.928241,110.973668,534.901909,19903.011719
115000,0.931272,0.940000,0.951235,0.957143,0.835317,0.857296,427.434862,112.047846,539.482708,20133.269531
116000,0.931330,0.915000,0.951264,0.939502,0.835512,0.796942,431.069161,113.114547,544.183708,20210.902344
117000,0.931405,0.970000,0.951308,0.978873,0.835729,0.927229,434.786571,114.200299,548.986870,20563.421875
118000,0.931530,0.955000,0.951392,0.967972,0.836047,0.892422,438.336925,115.275772,553.612696,20616.593750
119000,0.931602,0.955000,0.951418,0.964706,0.836325,0.902661,441.838090,116.388701,558.226791,20740.011719
120000,0.931655,0.945000,0.951456,0.961938,0.836453,0.862877,445.430415,117.408527,562.838942,20883.140625
121000,0.931600,0.935000,0.951407,0.957096,0.836364,0.823370,448.966200,118.394173,567.360373,21102.464844
122000,0.931636,0.895000,0.951424,0.927835,0.836490,0.738155,452.517755,119.393660,571.911415,21176.496094
123000,0.931713,0.965000,0.951485,0.976431,0.836642,0.908497,456.036616,120.400225,576.436841,21232.050781
124000,0.931577,0.905000,0.951368,0.927203,0.836413,0.791484,459.576875,121.421669,580.998544,21267.199219
125000,0.931573,0.935000,0.951371,0.955631,0.836371,0.834564,463.266148,122.407552,585.673700,21358.230469
126000,0.931648,0.930000,0.951437,0.954545,0.836490,0.802817,466.920561,123.472776,590.393337,21422.441406
127000,0.931770,0.940000,0.951512,0.955224,0.836831,0.864453,470.440372,124.494075,594.934447,21490.675781
128000,0.931780,0.950000,0.951521,0.965035,0.836846,0.877451,474.056418,125.456674,599.513092,21561.019531
129000,0.931922,0.955000,0.951616,0.968198,0.837209,0.891435,477.748822,126.439303,604.188125,21590.558594
130000,0.932016,0.960000,0.951677,0.972789,0.837458,0.897436,481.155412,127.443266,608.598678,21730.421875
