# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] OzaBaggingADWINClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), n_estimators=10, random_state=None)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/output_bagwin_m.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
51000,0.922080,0.960000,0.945082,0.971429,0.811659,0.904864,235.184019,48.080130,283.264149,10308.677734
52000,0.922333,0.920000,0.945215,0.943262,0.812498,0.809138,238.606695,48.954785,287.561480,10364.224609
53000,0.922596,0.935000,0.945393,0.954704,0.813166,0.840491,242.919649,49.814930,292.734579,10516.724609
54000,0.922811,0.950000,0.945517,0.965035,0.813828,0.877691,246.693400,50.700820,297.394221,10613.091797
55000,0.923185,0.950000,0.945751,0.965278,0.814870,0.876375,249.705909,51.622384,301.328293,10735.615234
56000,0.923273,0.930000,0.945807,0.951389,0.815113,0.827437,255.058158,52.495483,307.553641,10905.482422
57000,0.923482,0.925000,0.945963,0.949153,0.815581,0.807347,259.180187,53.368326,312.548513,11135.451172
58000,0.923649,0.915000,0.946057,0.936330,0.816097,0.809417,262.563760,54.291368,316.855128,11346.021484
59000,0.923810,0.940000,0.946171,0.959459,0.816484,0.844801,266.755106,55.170207,321.925313,11449.623047
60000,0.923780,0.910000,0.946129,0.932331,0.816511,0.799443,270.894044,56.061460,326.955504,11558.169922
61000,0.923883,0.905000,0.946219,0.933333,0.816677,0.770642,276.533676,56.937916,333.471592,11802.474609
62000,0.924197,0.925000,0.946472,0.945455,0.817280,0.826308,281.454875,57.834304,339.289179,11954.060547
63000,0.924242,0.935000,0.946477,0.955932,0.817515,0.832776,284.935785,58.798486,343.734271,12026.841797
64000,0.924365,0.905000,0.946554,0.929889,0.817856,0.784385,290.068933,59.712664,349.781597,11045.568359
65000,0.924672,0.945000,0.946759,0.960854,0.818646,0.868735,296.581703,60.546922,357.128624,11361.607422
66000,0.924969,0.905000,0.946990,0.931900,0.819261,0.776365,299.960294,61.646716,361.607009,11367.498047
67000,0.925242,0.925000,0.947156,0.942529,0.820044,0.835382,302.777174,62.739366,365.516539,11386.482422
68000,0.925418,0.940000,0.947273,0.959459,0.820504,0.844801,308.328424,63.814082,372.142506,11661.787109
69000,0.925750,0.960000,0.947516,0.974522,0.821260,0.881657,312.945004,64.672853,377.617857,11776.919922
70000,0.925841,0.910000,0.947577,0.934783,0.821493,0.790503,315.252719,65.565047,380.817766,11827.580078
71000,0.926014,0.955000,0.947666,0.967033,0.822068,0.896313,318.572697,66.486768,385.059465,11870.142578
72000,0.925901,0.920000,0.947588,0.944828,0.821798,0.800970,321.678097,67.386080,389.064178,11979.908203
73000,0.926208,0.955000,0.947820,0.970684,0.822458,0.874126,328.098027,68.299199,396.397227,12161.439453
74000,0.926493,0.940000,0.948037,0.958621,0.823063,0.850000,331.328664,69.230024,400.558688,12187.962891
75000,0.926878,0.955000,0.948317,0.968858,0.823950,0.887948,334.746086,70.156726,404.902813,12334.751953
76000,0.927013,0.955000,0.948435,0.968641,0.824161,0.889163,338.913655,71.064651,409.978307,12409.861328
77000,0.927329,0.950000,0.948660,0.964789,0.824907,0.878714,343.892166,72.041324,415.933490,12590.181641
78000,0.927506,0.955000,0.948753,0.968421,0.825488,0.890244,347.249405,72.997583,420.246987,12692.853516
79000,0.927513,0.945000,0.948739,0.961131,0.825595,0.867438,350.251105,73.951060,424.202165,12890.642578
80000,0.927772,0.945000,0.948922,0.960573,0.826214,0.869699,354.738728,74.911637,429.650365,13027.205078
81000,0.927913,0.925000,0.949016,0.944649,0.826575,0.829196,358.093221,75.900452,433.993672,13040.580078
82000,0.927926,0.930000,0.949042,0.951389,0.826534,0.827160,361.962250,76.866106,438.828356,13123.275391
83000,0.928085,0.940000,0.949158,0.961290,0.826897,0.828840,367.458060,77.826131,445.284191,13137.236328
84000,0.928096,0.920000,0.949164,0.937008,0.826929,0.828086,372.719173,78.775211,451.494384,13489.619141
85000,0.928155,0.950000,0.949210,0.966887,0.827046,0.865138,375.788805,79.745681,455.534486,13664.650391
86000,0.928235,0.970000,0.949244,0.978261,0.827350,0.929947,378.246175,80.701047,458.947222,13784.142578
87000,0.928302,0.935000,0.949281,0.953069,0.827557,0.847740,383.880788,81.693129,465.573916,13932.056641
88000,0.928253,0.925000,0.949229,0.948454,0.827521,0.811321,388.251614,82.678899,470.930513,14129.697266
89000,0.928261,0.910000,0.949232,0.937931,0.827557,0.775000,391.997735,83.654782,475.652517,14210.689453
90000,0.928393,0.935000,0.949341,0.954064,0.827793,0.843185,395.037426,84.761141,479.798567,14248.892578
91000,0.928300,0.940000,0.949269,0.956835,0.827600,0.858890,400.086374,85.736788,485.823162,14520.775391
92000,0.928319,0.935000,0.949269,0.952030,0.827706,0.851767,403.483843,86.736257,490.220100,14564.525391
93000,0.928391,0.910000,0.949312,0.936170,0.827919,0.784043,409.857841,87.745611,497.603452,14699.017578
94000,0.928344,0.930000,0.949259,0.946565,0.827897,0.845543,412.545148,88.692522,501.237670,14787.658203
95000,0.928426,0.930000,0.949306,0.950355,0.828142,0.832034,419.383382,89.628818,509.012200,15208.509766
96000,0.928642,0.955000,0.949465,0.970492,0.828631,0.875965,424.499868,90.627610,515.127478,13537.720703
97000,0.928854,0.955000,0.949619,0.968641,0.829119,0.889026,429.830064,91.519143,521.349207,13814.802734
98000,0.929021,0.965000,0.949742,0.975439,0.829489,0.914572,432.659776,92.629625,525.289401,13844.630859
99000,0.929112,0.960000,0.949819,0.972028,0.829647,0.901901,435.264039,93.748788,529.012828,13819.287109
100000,0.929283,0.925000,0.949939,0.944649,0.830057,0.828962,438.952021,94.869205,533.821226,13899.021484
101000,0.929230,0.935000,0.949906,0.952727,0.829907,0.848837,442.447934,95.991707,538.439641,14041.708984
102000,0.929376,0.965000,0.950001,0.972549,0.830295,0.924324,447.768816,97.109193,544.878009,14094.134766
103000,0.929422,0.955000,0.950016,0.967972,0.830482,0.892422,453.576874,98.245901,551.822775,14467.048828
104000,0.929388,0.920000,0.949985,0.943262,0.830434,0.808038,457.083395,99.392738,556.476133,14555.673828
105000,0.929567,0.950000,0.950100,0.962406,0.830916,0.888093,461.132062,100.336334,561.468396,14666.931641
106000,0.929448,0.900000,0.950007,0.927007,0.830667,0.769240,465.745285,101.285238,567.030523,15027.705078
107000,0.929528,0.940000,0.950049,0.952756,0.830933,0.870787,471.331200,102.234796,573.565996,15185.947266
108000,0.929636,0.930000,0.950129,0.949640,0.831165,0.835372,475.092291,103.175022,578.267313,15377.744141
109000,0.929741,0.950000,0.950197,0.963768,0.831451,0.883341,479.178729,104.117866,583.296595,15447.033203
110000,0.929633,0.920000,0.950110,0.942857,0.831242,0.810628,484.876722,105.086779,589.963501,15720.134766
111000,0.929745,0.920000,0.950199,0.940299,0.831460,0.819107,490.658038,106.086954,596.744991,15897.267578
112000,0.929802,0.960000,0.950248,0.971223,0.831549,0.905694,494.115372,107.059756,601.175128,15958.041016
