# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] OzaBaggingClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), n_estimators=10, random_state=None)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/output_bag_m_mc.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
115000,0.621254,0.735000,0.306815,0.298555,0.523355,0.653470,1453.092948,489.840688,1942.933637,8882.324219
116000,0.621496,0.610000,0.306829,0.283664,0.523624,0.507000,1464.416077,491.375290,1955.791368,8993.277344
117000,0.622052,0.690000,0.307744,0.360942,0.524296,0.603289,1475.299776,493.180203,1968.479979,9308.480469
118000,0.622427,0.675000,0.308695,0.319900,0.524786,0.573113,1486.172518,496.141166,1982.313684,9417.746094
119000,0.622839,0.695000,0.309192,0.348170,0.525337,0.619036,1496.835734,498.852012,1995.687746,9563.808594
120000,0.622966,0.645000,0.309422,0.326549,0.525532,0.562565,1507.682320,501.098000,2008.780320,9673.863281
121000,0.623317,0.745000,0.310233,0.385247,0.525982,0.673923,1518.626006,503.565757,2022.191763,9783.566406
122000,0.623901,0.655000,0.310930,0.336948,0.526682,0.576050,1529.280625,505.631012,2034.911637,9821.355469
123000,0.624402,0.690000,0.311710,0.329894,0.527286,0.607322,1539.892077,507.671501,2047.563578,9856.449219
124000,0.625073,0.655000,0.312669,0.304988,0.528106,0.550869,1550.337323,509.756842,2060.094164,9791.707031
