# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] LeveragingBaggingClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), delta=0.002, enable_code_matrix=False, leverage_algorithm='leveraging_bag', n_estimators=10, random_state=None, w=10.0)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/lambda_10.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
26000,0.937240,0.950000,0.954367,0.961832,0.853937,0.889381,931.274946,35.551409,966.826355,37526.702148
27000,0.937038,0.930000,0.954239,0.949275,0.853393,0.836372,964.742051,37.049259,1001.791310,38700.522461
28000,0.937259,0.970000,0.954384,0.978102,0.853965,0.930491,998.663734,38.541555,1037.205289,39533.811523
29000,0.937393,0.940000,0.954452,0.954545,0.854385,0.866325,1031.579139,40.033989,1071.613127,40941.264648
30000,0.937483,0.935000,0.954492,0.950943,0.854691,0.854684,1064.769265,41.536422,1106.305686,41678.272461
31000,0.937667,0.955000,0.954697,0.967742,0.854841,0.893441,1098.240601,43.024139,1141.264739,43102.291992
32000,0.937710,0.955000,0.954738,0.967972,0.854905,0.892344,1131.288132,44.563889,1175.852021,44656.819336
33000,0.937594,0.925000,0.954594,0.942085,0.854866,0.835706,1164.164567,46.068757,1210.233324,45906.651367
34000,0.937515,0.925000,0.954561,0.949495,0.854590,0.804178,1197.036250,47.563289,1244.599539,46817.436523
35000,0.937471,0.925000,0.954497,0.944238,0.854610,0.829739,1230.221874,49.065410,1279.287284,47827.147461
36000,0.937714,0.920000,0.954659,0.944828,0.855235,0.799775,1262.770743,50.533969,1313.304711,49223.272461
37000,0.938111,0.970000,0.954939,0.978417,0.856190,0.929245,1295.321476,52.071029,1347.392505,50236.803711
38000,0.938162,0.910000,0.954998,0.938356,0.856224,0.771805,1327.925302,53.603116,1381.528419,50928.639648
39000,0.938526,0.950000,0.955266,0.963504,0.857059,0.884152,1360.209591,55.083374,1415.292966,52402.854492
40000,0.938897,0.970000,0.955549,0.977941,0.857875,0.931098,1392.285855,56.576471,1448.862326,53340.756836
41000,0.939375,0.950000,0.955900,0.961240,0.858968,0.890818,1425.014893,58.073738,1483.088630,54739.041992
42000,0.939537,0.965000,0.956009,0.977049,0.859377,0.903368,1457.243651,59.536518,1516.780169,55411.963867
43000,0.939595,0.930000,0.956052,0.946565,0.859515,0.845184,1489.810634,61.016556,1550.827190,56353.795898
44000,0.939628,0.945000,0.956086,0.957854,0.859549,0.878801,1522.063993,62.474919,1584.538912,57795.475586
45000,0.939591,0.940000,0.956075,0.958904,0.859402,0.847870,1555.756030,63.953659,1619.709688,58725.534180
46000,0.939644,0.950000,0.956117,0.964029,0.859513,0.882075,1588.401215,65.443718,1653.844933,59568.963867
47000,0.939739,0.940000,0.956203,0.958042,0.859668,0.852797,1620.877664,66.904648,1687.782312,60455.760742
48000,0.939894,0.945000,0.956307,0.961672,0.860062,0.864332,1653.383686,68.384128,1721.767814,61174.577148
49000,0.940021,0.955000,0.956406,0.968421,0.860333,0.890244,1686.172584,69.898236,1756.070820,62161.932617
50000,0.939796,0.965000,0.956204,0.972973,0.859957,0.923346,1719.507346,71.433692,1790.941039,63652.530273
51000,0.940060,0.965000,0.956404,0.975265,0.860541,0.915459,1752.589367,72.955667,1825.545034,64688.217773
52000,0.940098,0.935000,0.956459,0.957096,0.860526,0.823225,1785.510168,74.458623,1859.968790,65410.319336
53000,0.940346,0.930000,0.956630,0.946970,0.861139,0.844306,1818.047996,75.966382,1894.014378,66221.069336
54000,0.940528,0.940000,0.956778,0.956835,0.861502,0.858541,1850.886474,77.504055,1928.390529,67154.413086
55000,0.940722,0.945000,0.956923,0.960000,0.861937,0.872093,1883.353121,79.029877,1962.382998,67827.944336
56000,0.940600,0.940000,0.956846,0.956204,0.861609,0.861031,1916.622127,80.554903,1997.177030,68980.944336
57000,0.940696,0.930000,0.956900,0.946154,0.861895,0.846306,1948.978094,82.040565,2031.018658,70212.241211
58000,0.940719,0.930000,0.956922,0.950704,0.861926,0.830015,1981.598749,83.568972,2065.167721,71490.795898
59000,0.940793,0.965000,0.956985,0.973585,0.862063,0.921735,2015.311554,85.092718,2100.404272,72506.999023
60000,0.940898,0.960000,0.957072,0.970370,0.862266,0.908842,2049.147371,86.670947,2135.818318,73548.420898
61000,0.941017,0.935000,0.957177,0.952381,0.862467,0.850230,2082.559184,88.225879,2170.785063,74607.163086
62000,0.941000,0.930000,0.957172,0.951049,0.862404,0.828263,2116.570290,89.791317,2206.361607,75688.831055
63000,0.941113,0.965000,0.957260,0.974170,0.862643,0.919908,2150.431981,91.404240,2241.836221,76567.866211
64000,0.941127,0.940000,0.957283,0.956835,0.862625,0.858474,2184.402453,93.026840,2277.429293,78045.979492
65000,0.941281,0.925000,0.957367,0.946619,0.863092,0.820574,2218.196117,94.638666,2312.834783,78977.088867
66000,0.941292,0.935000,0.957383,0.952381,0.863087,0.850058,2252.092301,96.220901,2348.313203,79800.549805
67000,0.941318,0.945000,0.957415,0.961672,0.863096,0.864365,2285.670223,97.785826,2383.456049,80711.510742
68000,0.941358,0.950000,0.957433,0.962687,0.863233,0.886929,2319.120474,99.370620,2418.491094,81775.436523
69000,0.941515,0.940000,0.957517,0.956522,0.863712,0.859748,2351.992144,100.914237,2452.906381,82663.061523
70000,0.941710,0.980000,0.957632,0.983871,0.864270,0.957560,2384.420739,102.466618,2486.887356,83176.752930
71000,0.941643,0.930000,0.957597,0.948905,0.864061,0.837963,2417.478823,104.045638,2521.524461,84083.034180
72000,0.941676,0.940000,0.957616,0.954545,0.864158,0.866310,2450.618615,105.598949,2556.217563,84944.616211
73000,0.941778,0.965000,0.957681,0.974170,0.864431,0.920018,2483.929985,107.137858,2591.067842,85785.022461
74000,0.941795,0.950000,0.957700,0.966667,0.864442,0.866826,2517.600840,108.771047,2626.371887,87057.280273
75000,0.941797,0.935000,0.957699,0.953405,0.864458,0.846081,2551.317888,110.362117,2661.680005,87883.643555
76000,0.941720,0.955000,0.957629,0.965251,0.864332,0.901553,2584.757089,111.962836,2696.719924,88964.401367
77000,0.941921,0.960000,0.957778,0.970370,0.864791,0.908873,2618.403037,113.590417,2731.993454,89973.702148
78000,0.942013,0.955000,0.957846,0.966038,0.865000,0.899396,2651.764388,115.192947,2766.957335,90681.928711
79000,0.941974,0.960000,0.957824,0.968992,0.864886,0.912692,2685.838872,116.805101,2802.643973,91853.483398
80000,0.941949,0.910000,0.957804,0.935252,0.864837,0.788111,2719.662798,118.519951,2838.182749,92943.319336
81000,0.941975,0.935000,0.957807,0.950192,0.864956,0.856670,2753.097407,120.169040,2873.266447,93908.002930
82000,0.942111,0.940000,0.957928,0.960526,0.865189,0.835616,2787.070820,121.793268,2908.864088,95364.893555
83000,0.942049,0.965000,0.957874,0.973585,0.865077,0.921753,2820.426975,123.450496,2943.877471,96442.936523
84000,0.942072,0.925000,0.957876,0.943820,0.865188,0.831043,2854.203890,125.106390,2979.310280,97499.299805
85000,0.942190,0.930000,0.957952,0.947368,0.865503,0.843172,2888.191343,126.814456,3015.005799,98417.213867
86000,0.942329,0.955000,0.958047,0.966543,0.865849,0.897843,2921.700494,128.475258,3050.175752,99252.510742
87000,0.942314,0.950000,0.958030,0.965278,0.865834,0.876007,2955.134252,130.131933,3085.266185,100493.729492
88000,0.942287,0.940000,0.958005,0.960000,0.865793,0.840532,2989.364789,131.790344,3121.155133,101572.768555
89000,0.942239,0.950000,0.957961,0.962406,0.865714,0.887792,3022.497347,133.472240,3155.969588,102810.491211
90000,0.942281,0.915000,0.957991,0.939929,0.865814,0.794636,3056.544247,135.157955,3191.702203,103424.116211
91000,0.942289,0.935000,0.958006,0.953737,0.865798,0.844609,3090.197795,136.783156,3226.980951,104454.096680
92000,0.942451,0.970000,0.958126,0.977941,0.866165,0.931074,3123.688770,138.450098,3262.138868,105035.424805
93000,0.942598,0.980000,0.958227,0.984375,0.866530,0.956597,3156.947883,140.044142,3296.992025,105954.217773
94000,0.942634,0.910000,0.958252,0.930769,0.866620,0.802198,3190.392276,141.677727,3332.070003,106585.014648
95000,0.942617,0.920000,0.958238,0.938462,0.866584,0.824253,3224.272821,143.313501,3367.586322,107148.784180
96000,0.942589,0.945000,0.958212,0.955102,0.866545,0.884211,3258.207927,144.956180,3403.164108,108162.729492
97000,0.942635,0.945000,0.958248,0.963455,0.866643,0.852349,3291.451370,146.626963,3438.078333,109383.987305
98000,0.942495,0.940000,0.958138,0.956204,0.866346,0.860966,3326.138683,148.256798,3474.395480,110160.280273
99000,0.942520,0.940000,0.958167,0.953488,0.866363,0.868996,3362.277029,149.933445,3512.210474,110991.518555
100000,0.942677,0.975000,0.958282,0.981550,0.866722,0.942805,3397.751146,151.574651,3549.325797,112119.948242
101000,0.942710,0.960000,0.958305,0.970149,0.866807,0.909584,3431.226991,153.230344,3584.457335,113034.299805
102000,0.942733,0.930000,0.958320,0.952055,0.866863,0.822425,3464.438004,154.889599,3619.327603,114189.760742
103000,0.942725,0.955000,0.958315,0.965251,0.866846,0.901424,3498.117347,156.560225,3654.677572,115136.959961
104000,0.942641,0.950000,0.958252,0.962963,0.866654,0.886092,3532.523856,158.298244,3690.822100,116411.553711
105000,0.942577,0.955000,0.958202,0.965779,0.866519,0.900111,3566.206101,160.013060,3726.219160,117205.331055
106000,0.942724,0.950000,0.958325,0.966216,0.866801,0.870079,3599.745171,161.743962,3761.489133,118510.799805
107000,0.942802,0.955000,0.958387,0.970297,0.866962,0.877618,3633.860140,163.524882,3797.385022,119056.854492
108000,0.942869,0.955000,0.958436,0.967033,0.867119,0.896194,3667.683602,165.216658,3832.900260,120216.331055
109000,0.942907,0.955000,0.958470,0.966038,0.867182,0.899396,3700.750844,166.905662,3867.656506,121206.909180
110000,0.942835,0.955000,0.958421,0.967509,0.866998,0.894416,3734.881738,168.636299,3903.518037,122705.245117
111000,0.942845,0.930000,0.958421,0.951049,0.867055,0.828767,3768.492500,170.369581,3938.862081,123540.924805
112000,0.942883,0.965000,0.958451,0.972973,0.867131,0.923330,3802.003431,172.101571,3974.105002,124384.506836
113000,0.942884,0.945000,0.958452,0.959108,0.867131,0.875170,3835.950889,173.854660,4009.805548,124899.702148
114000,0.942929,0.945000,0.958484,0.957198,0.867239,0.880357,3869.797260,175.568433,4045.365694,125839.288086
115000,0.942860,0.930000,0.958424,0.949640,0.867116,0.834906,3903.594069,177.283702,4080.877770,126926.920898
116000,0.942965,0.950000,0.958507,0.963235,0.867339,0.885163,3937.299142,179.056115,4116.355257,127520.163086
117000,0.943060,0.960000,0.958566,0.969231,0.867598,0.912088,3971.151580,180.775573,4151.927152,128608.959961
118000,0.943111,0.935000,0.958614,0.954064,0.867672,0.842957,4005.016350,182.468806,4187.485156,129835.448242
119000,0.943034,0.930000,0.958555,0.943548,0.867505,0.851585,4038.744818,184.209027,4222.953844,131122.635742
120000,0.943000,0.970000,0.958535,0.979452,0.867407,0.923896,4072.593292,185.940734,4258.534027,132498.932617
121000,0.943058,0.915000,0.958576,0.935361,0.867551,0.811279,4105.973518,187.644057,4293.617575,133263.549805
122000,0.943033,0.945000,0.958550,0.957198,0.867521,0.880435,4139.617476,189.368967,4328.986442,134290.459961
123000,0.943041,0.960000,0.958560,0.971223,0.867521,0.905649,4173.578612,191.056781,4364.635393,135301.866211
124000,0.943130,0.955000,0.958621,0.966790,0.867744,0.897096,4206.848339,192.676626,4399.524965,136193.022461
125000,0.943097,0.940000,0.958600,0.958621,0.867655,0.849699,4240.995025,194.370611,4435.365635,137369.073242
126000,0.943112,0.950000,0.958604,0.962963,0.867716,0.886157,4274.731606,196.101356,4470.832962,139053.487305
127000,0.943143,0.975000,0.958627,0.980392,0.867787,0.945911,4308.161950,197.759012,4505.920962,139879.034180
128000,0.943205,0.940000,0.958666,0.956522,0.867953,0.859813,4341.147912,199.389620,4540.537532,140474.608398
129000,0.943328,0.965000,0.958756,0.974910,0.868239,0.917062,4374.490481,201.123691,4575.614172,141220.057617
130000,0.943318,0.960000,0.958754,0.972973,0.868194,0.896104,4408.301974,202.832718,4611.134693,142116.909180
131000,0.943238,0.955000,0.958682,0.967033,0.868064,0.896242,4441.991280,204.566510,4646.557790,142911.643555
132000,0.943153,0.945000,0.958607,0.958491,0.867912,0.877095,4476.069108,206.329905,4682.399013,143665.600586
133000,0.943159,0.950000,0.958612,0.963235,0.867928,0.885163,4509.398006,208.039989,4717.437995,144294.381836
134000,0.943180,0.930000,0.958631,0.951724,0.867962,0.824539,4543.461835,209.762206,4753.224041,145448.131836
135000,0.943097,0.920000,0.958552,0.938931,0.867837,0.822989,4577.047743,211.495493,4788.543236,146822.186523
136000,0.943126,0.935000,0.958585,0.954064,0.867859,0.842957,4610.637878,213.222258,4823.860136,147695.975586
137000,0.943118,0.935000,0.958591,0.953069,0.867795,0.847382,4644.284349,214.969686,4859.254035,148626.975586
138000,0.943124,0.950000,0.958597,0.965517,0.867805,0.874608,4678.096269,216.765730,4894.861999,149175.991211
139000,0.943080,0.940000,0.958556,0.954887,0.867734,0.865350,4712.016327,218.559438,4930.575764,149934.491211
140000,0.943101,0.940000,0.958576,0.955556,0.867768,0.863310,4745.222612,220.307553,4965.530165,151002.881836
141000,0.943107,0.935000,0.958581,0.954064,0.867779,0.842995,4779.098625,222.047199,5001.145823,151927.889648
142000,0.943113,0.940000,0.958589,0.955882,0.867784,0.862148,4812.685332,223.735219,5036.420551,153187.319336
143000,0.943063,0.955000,0.958550,0.968198,0.867676,0.891304,4846.213662,225.455710,5071.669372,154320.694336
144000,0.943077,0.935000,0.958564,0.954064,0.867691,0.843071,4880.047658,227.197141,5107.244799,155143.225586
145000,0.943132,0.950000,0.958610,0.966887,0.867796,0.864920,4913.978674,228.995606,5142.974281,156207.948242
146000,0.943200,0.950000,0.958665,0.963235,0.867932,0.885123,4947.928702,230.755051,5178.683753,156984.870117
147000,0.943240,0.960000,0.958699,0.972028,0.868007,0.901865,4981.735923,232.489865,5214.225788,157790.948242
148000,0.943306,0.960000,0.958741,0.971223,0.868184,0.905660,5015.225291,234.225573,5249.450864,158480.229492
149000,0.943338,0.935000,0.958760,0.951673,0.868273,0.852775,5049.252007,235.960753,5285.212760,159610.549805
150000,0.943383,0.970000,0.958795,0.976000,0.868371,0.936007,5083.238521,237.741952,5320.980473,160748.127930
151000,0.943493,0.965000,0.958879,0.974545,0.868615,0.918567,5117.070823,239.481234,5356.552056,161716.729492
152000,0.943616,0.955000,0.958961,0.966790,0.868927,0.897025,5150.968314,241.215407,5392.183721,162890.245117
153000,0.943704,0.965000,0.959020,0.975945,0.869150,0.911750,5184.710845,242.975136,5427.685980,164177.049805
154000,0.943752,0.955000,0.959055,0.966038,0.869259,0.899396,5219.421892,244.691151,5464.113043,165181.565430
155000,0.943792,0.965000,0.959085,0.975265,0.869354,0.915561,5253.013489,246.433690,5499.447179,165792.010742
156000,0.943839,0.950000,0.959109,0.960000,0.869496,0.893379,5286.555675,248.158663,5534.714338,166603.916992
157000,0.943724,0.905000,0.959029,0.924901,0.869218,0.796094,5320.856292,249.911247,5570.767539,167673.463867
158000,0.943777,0.960000,0.959072,0.972789,0.869324,0.897331,5354.932707,251.686905,5606.619611,168518.057617
159000,0.943747,0.960000,0.959056,0.971831,0.869230,0.902913,5388.862422,253.406880,5642.269302,169487.284180
160000,0.943786,0.960000,0.959092,0.973333,0.869296,0.893348,5422.740823,255.128892,5677.869714,170074.666992
161000,0.943762,0.930000,0.959072,0.948905,0.869251,0.837869,5456.506902,256.828653,5713.335555,170978.963867
162000,0.943851,0.965000,0.959129,0.975945,0.869485,0.911750,5490.196527,258.525775,5748.722302,172195.206055
163000,0.943852,0.950000,0.959133,0.964286,0.869474,0.880967,5523.627436,260.200853,5783.828289,173057.885742
164000,0.943822,0.905000,0.959111,0.931408,0.869406,0.777100,5556.909586,261.925145,5818.834731,173671.877930
165000,0.943787,0.915000,0.959090,0.939502,0.869304,0.796942,5590.756129,263.644229,5854.400357,174445.916992
166000,0.943830,0.945000,0.959128,0.961672,0.869384,0.864532,5624.576549,265.445931,5890.022480,175197.409180
167000,0.943867,0.950000,0.959151,0.961832,0.869484,0.889381,5658.411207,267.212209,5925.623416,176100.127930
168000,0.943934,0.970000,0.959199,0.978723,0.869642,0.927885,5692.072407,268.923792,5960.996198,176938.151367
169000,0.943964,0.940000,0.959220,0.952000,0.869715,0.872123,5726.034657,270.642339,5996.676996,178106.620117
170000,0.944030,0.975000,0.959271,0.981818,0.869855,0.941820,5759.703506,272.455465,6032.158972,179193.690430
171000,0.944100,0.940000,0.959320,0.957746,0.870025,0.854298,5793.558599,274.188922,6067.747521,180092.416992
172000,0.944111,0.955000,0.959326,0.967033,0.870059,0.896194,5827.081990,275.909672,6102.991662,180958.338867
173000,0.944209,0.955000,0.959395,0.966543,0.870296,0.897843,5860.341879,277.636805,6137.978685,181772.706055
174000,0.944277,0.960000,0.959449,0.970803,0.870439,0.907354,5893.887819,279.360899,6173.248718,182539.120117
175000,0.943943,0.840000,0.959190,0.867769,0.869720,0.671963,5928.643316,281.177342,6209.820658,184049.713867
176000,0.943451,0.870000,0.958805,0.890756,0.868686,0.733607,5964.278309,283.066189,6247.344498,185741.799805
177000,0.943091,0.870000,0.958516,0.896000,0.867949,0.724547,5999.884234,284.953384,6284.837618,186668.819336
178000,0.942927,0.920000,0.958361,0.936000,0.867700,0.830491,6035.386599,286.840349,6322.226947,169083.952148
179000,0.942635,0.900000,0.958121,0.920635,0.867131,0.786962,6071.537090,288.697033,6360.234123,170763.963867
180000,0.942341,0.870000,0.957870,0.892562,0.866585,0.730290,6107.670739,290.553552,6398.224291,171954.452148
181000,0.942139,0.900000,0.957687,0.910714,0.866251,0.797816,6144.039956,292.278437,6436.318393,173460.932617
182000,0.941906,0.920000,0.957494,0.934959,0.865798,0.831703,6180.511609,294.249723,6474.761332,157091.124023
183000,0.941709,0.870000,0.957312,0.895161,0.865478,0.726460,6216.811383,296.186268,6512.997651,158342.928711
184000,0.941667,0.920000,0.957246,0.936000,0.865510,0.829986,6252.762701,297.892800,6550.655501,159727.041992
185000,0.941511,0.910000,0.957093,0.918182,0.865292,0.819077,6289.350748,299.797444,6589.148192,161091.553711
186000,0.941357,0.940000,0.956953,0.952000,0.865033,0.872218,6326.068199,301.698040,6627.766239,162049.190430
187000,0.941333,0.945000,0.956896,0.953975,0.865123,0.885797,6362.532017,303.636087,6666.168103,163436.948242
188000,0.941342,0.935000,0.956857,0.938389,0.865305,0.869687,6397.868460,305.476739,6703.345199,164792.909180
189000,0.941319,0.905000,0.956797,0.909953,0.865400,0.809467,6433.618478,307.359202,6740.977680,166288.456055
190000,0.941259,0.950000,0.956718,0.957265,0.865385,0.897066,6469.552850,309.270039,6778.822889,167405.424805
191000,0.941311,0.930000,0.956723,0.941176,0.865616,0.854892,6505.143159,311.165773,6816.308932,168890.471680
192000,0.941267,0.960000,0.956650,0.965517,0.865656,0.917974,6540.862959,313.075612,6853.938571,169275.354492
193000,0.941286,0.945000,0.956631,0.953975,0.865814,0.885679,6577.098904,314.872011,6891.970915,170500.850586
194000,0.941218,0.955000,0.956546,0.963265,0.865772,0.905323,6612.679782,316.820678,6929.500460,172028.776367
195000,0.941253,0.960000,0.956531,0.962264,0.865991,0.919783,6648.957628,318.772497,6967.730125,173516.057617
196000,0.941272,0.955000,0.956505,0.957746,0.866168,0.909675,6685.171086,320.662418,7005.833504,174145.838867
197000,0.941260,0.960000,0.956468,0.966942,0.866234,0.916344,6721.613245,322.673632,7044.286876,175306.866211
198000,0.941335,0.960000,0.956480,0.959596,0.866549,0.920024,6757.422166,324.617338,7082.039504,176761.084961
199000,0.941369,0.950000,0.956461,0.954545,0.866767,0.899082,6795.261276,326.515770,7121.777046,178228.624023
200000,0.941432,0.950000,0.956466,0.954545,0.867049,0.899082,6837.017987,328.451063,7165.469050,178773.741211
201000,0.941445,0.920000,0.956432,0.935484,0.867217,0.830670,6873.444499,330.403113,7203.847612,179982.834961
202000,0.941522,0.965000,0.956460,0.969697,0.867488,0.928279,6910.291691,332.296145,7242.587837,180978.459961
203000,0.941545,0.930000,0.956438,0.933962,0.867661,0.859508,6945.164714,334.110493,7279.275207,182164.413086
204000,0.941552,0.940000,0.956402,0.946903,0.867805,0.877987,6980.867359,336.031907,7316.899266,184068.600586
205000,0.941574,0.920000,0.956389,0.933333,0.867947,0.833611,7016.097339,338.072953,7354.170293,185832.870117
206000,0.941639,0.970000,0.956401,0.975207,0.868208,0.937238,7051.620809,340.022902,7391.643711,186955.620117
207000,0.941738,0.945000,0.956438,0.950226,0.868547,0.888799,7086.741154,341.878077,7428.619231,188053.120117
208000,0.941807,0.945000,0.956450,0.945813,0.868822,0.890000,7121.809527,343.792822,7465.602349,187737.358398
209000,0.941865,0.925000,0.956463,0.935065,0.869049,0.846406,7158.133500,345.835317,7503.968818,188878.686523
210000,0.941933,0.975000,0.956482,0.978723,0.869295,0.948432,7193.561074,347.745481,7541.306556,190058.061523
211000,0.942010,0.950000,0.956507,0.952381,0.869565,0.899840,7229.832942,349.706799,7579.539740,191200.061523
212000,0.942047,0.945000,0.956499,0.948357,0.869761,0.889669,7265.719226,351.610680,7617.329906,192088.416992
213000,0.942108,0.940000,0.956513,0.941748,0.869991,0.879904,7301.271610,353.528747,7654.800357,193116.666992
214000,0.942216,0.985000,0.956566,0.987124,0.870314,0.969168,7336.769678,355.510437,7692.280116,194676.745117
215000,0.942248,0.965000,0.956555,0.966825,0.870489,0.929803,7372.860326,357.493940,7730.354266,195679.198242
216000,0.942340,0.930000,0.956594,0.941667,0.870783,0.854182,7407.766331,359.380697,7767.147028,196919.299805
217000,0.942421,0.975000,0.956626,0.979253,0.871049,0.947808,7443.175715,361.327945,7804.503660,198211.756836
218000,0.942544,0.965000,0.956691,0.969957,0.871401,0.928043,7477.672596,363.195260,7840.867856,199318.194336
219000,0.942596,0.940000,0.956697,0.939394,0.871616,0.880000,7513.180071,365.093959,7878.274029,200483.190430
220000,0.942685,1.000000,0.956733,1.000000,0.871902,1.000000,7547.809495,366.902587,7914.712081,200942.014648
221000,0.942800,0.970000,0.956790,0.976562,0.872243,0.934896,7582.439037,368.737347,7951.176384,202557.385742
222000,0.942900,0.975000,0.956844,0.977376,0.872532,0.949444,7617.575596,370.617957,7988.193553,203352.889648
223000,0.942959,0.940000,0.956858,0.946429,0.872749,0.878259,7652.928301,372.503874,8025.432175,204571.397461
224000,0.943076,0.985000,0.956912,0.986667,0.873104,0.969531,7687.335130,374.341569,8061.676699,205462.889648
225000,0.943179,0.975000,0.956950,0.978723,0.873441,0.948422,7722.198517,376.191233,8098.389750,206670.795898
226000,0.943271,0.955000,0.956990,0.960352,0.873731,0.908350,7757.524681,378.054061,8135.578742,207801.530273
227000,0.943319,0.960000,0.956996,0.964286,0.873919,0.918839,7792.760685,379.926514,8172.687200,209421.803711
228000,0.943370,0.935000,0.957004,0.935323,0.874118,0.870078,7827.892381,381.837403,8209.729784,210981.256836
229000,0.943425,0.950000,0.957018,0.958333,0.874317,0.895931,7862.659222,383.730054,8246.389276,212538.600586
230000,0.943476,0.945000,0.957023,0.943590,0.874518,0.889934,7897.739929,385.608738,8283.348668,213506.811523
231000,0.943535,0.970000,0.957034,0.971963,0.874739,0.939705,7933.048559,387.520676,8320.569234,214810.686523
232000,0.943563,0.950000,0.957024,0.950000,0.874885,0.900090,7968.238014,389.460491,8357.698506,216373.452148
