# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] LeveragingBaggingClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), delta=0.002, enable_code_matrix=False, leverage_algorithm='leveraging_bag', n_estimators=10, random_state=None, w=7.0)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/lambda_7.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
12000,0.933909,0.955000,0.953136,0.967509,0.841477,0.894416,337.845956,12.580736,350.426692,16014.893555
13000,0.934167,0.935000,0.953132,0.950943,0.842895,0.854651,362.741852,13.967645,376.709497,17226.112305
14000,0.933692,0.930000,0.952590,0.943089,0.842667,0.852570,387.212634,15.324210,402.536844,18079.706055
15000,0.933429,0.930000,0.952405,0.947368,0.841972,0.842908,411.546378,16.624838,428.171216,18770.073242
16000,0.933333,0.925000,0.952290,0.945455,0.841930,0.825500,436.570924,17.952384,454.523308,19706.272461
17000,0.933375,0.930000,0.952279,0.952055,0.842192,0.822515,460.985758,19.283070,480.268828,20354.651367
18000,0.932647,0.920000,0.951633,0.943662,0.840975,0.805755,485.921409,20.695898,506.617307,21194.893555
19000,0.933056,0.945000,0.951940,0.960289,0.841867,0.870862,510.076269,22.033098,532.109367,22239.092773
20000,0.933105,0.945000,0.951909,0.961131,0.842259,0.867118,534.789140,23.379541,558.168682,23105.268555
21000,0.933600,0.935000,0.952254,0.955326,0.843455,0.836066,559.254339,24.792733,584.047072,23955.713867
22000,0.934381,0.940000,0.952756,0.955882,0.845525,0.862132,583.598252,26.161426,609.759678,24468.752930
23000,0.934909,0.950000,0.953190,0.965986,0.846541,0.871910,607.774326,27.473443,635.247769,24968.842773
24000,0.935522,0.955000,0.953582,0.967972,0.848177,0.892344,631.917184,28.825066,660.742249,25577.276367
25000,0.935958,0.930000,0.953854,0.945736,0.849374,0.847162,656.016687,30.225739,686.242427,26263.506836
26000,0.936240,0.935000,0.954013,0.950192,0.850206,0.856670,680.498083,31.611188,712.109271,27288.909180
27000,0.936423,0.940000,0.954156,0.956522,0.850586,0.859748,704.911504,33.006363,737.917867,27695.639648
28000,0.936407,0.955000,0.954114,0.967509,0.850665,0.894341,729.804027,34.452040,764.256067,28258.456055
29000,0.936643,0.925000,0.954252,0.943820,0.851343,0.831157,753.973407,36.320205,790.293612,29233.737305
30000,0.936517,0.935000,0.954139,0.951673,0.851138,0.852440,778.771268,37.793479,816.564747,30046.264648
31000,0.936900,0.955000,0.954490,0.968421,0.851729,0.890164,803.886910,39.262030,843.148940,30806.717773
32000,0.937032,0.960000,0.954590,0.971631,0.852021,0.903835,828.719802,40.652108,869.371910,31588.479492
33000,0.936844,0.930000,0.954382,0.945736,0.851867,0.847162,853.206915,42.046710,895.253625,32249.299805
34000,0.936939,0.915000,0.954461,0.943144,0.852053,0.775429,877.305395,43.430203,920.735597,33278.284180
35000,0.937118,0.935000,0.954544,0.951311,0.852654,0.853571,901.715495,44.826665,946.542160,33834.877930
36000,0.937371,0.930000,0.954714,0.952381,0.853299,0.821132,925.448627,46.211437,971.660064,34376.651367
37000,0.937833,0.970000,0.955026,0.978417,0.854467,0.929245,949.135108,47.627187,996.762295,35236.139648
38000,0.938162,0.930000,0.955285,0.952381,0.855151,0.820513,973.056354,49.029059,1022.085412,35616.510742
39000,0.938526,0.940000,0.955542,0.956204,0.856027,0.860982,996.904221,50.418908,1047.323130,36543.186523
40000,0.938923,0.970000,0.955830,0.977941,0.856950,0.931098,1020.366799,51.818522,1072.185321,37025.245117
41000,0.939375,0.955000,0.956154,0.965517,0.858017,0.900794,1044.273011,53.190163,1097.463174,38337.639648
42000,0.939561,0.960000,0.956276,0.973510,0.858501,0.891892,1068.040255,54.580469,1122.620724,38972.213867
43000,0.939738,0.915000,0.956412,0.936330,0.858886,0.808946,1091.856060,55.975272,1147.831332,39707.584961
44000,0.939884,0.955000,0.956533,0.966292,0.859163,0.898626,1116.246875,57.401271,1173.648146,40402.827148
45000,0.939932,0.940000,0.956595,0.959184,0.859171,0.846154,1140.302926,58.846534,1199.149460,41048.116211
46000,0.940000,0.955000,0.956656,0.968198,0.859282,0.891435,1164.256404,60.274755,1224.531158,41530.924805
47000,0.940152,0.930000,0.956781,0.951389,0.859578,0.826475,1188.361726,61.677073,1250.038799,42208.163086
48000,0.940298,0.945000,0.956879,0.962199,0.859952,0.861391,1212.305549,63.089312,1275.394861,42770.573242
49000,0.940417,0.945000,0.956972,0.961404,0.860202,0.865854,1236.008718,64.495685,1300.504403,43784.143555
50000,0.940327,0.970000,0.956864,0.976744,0.860163,0.934498,1260.246642,65.904069,1326.150711,44274.631836
51000,0.940340,0.955000,0.956884,0.968421,0.860156,0.890244,1284.811801,67.330096,1352.141897,44830.370117
52000,0.940314,0.935000,0.956878,0.957377,0.860037,0.820591,1308.916889,68.765136,1377.682025,45741.401367
53000,0.940481,0.935000,0.956982,0.950192,0.860493,0.856765,1332.585411,70.159513,1402.744924,46182.858398
54000,0.940509,0.935000,0.957011,0.953405,0.860525,0.846081,1356.657479,71.608862,1428.266340,46879.717773
55000,0.940519,0.930000,0.957016,0.948905,0.860551,0.837869,1380.593951,73.022304,1453.616255,47494.045898
56000,0.940491,0.930000,0.957006,0.948905,0.860447,0.837869,1405.161639,74.469893,1479.631532,48387.264648
57000,0.940518,0.910000,0.957004,0.930769,0.860594,0.802393,1429.112516,75.897077,1505.009594,49303.459961
58000,0.940544,0.925000,0.957025,0.947368,0.860647,0.816939,1453.110566,77.347656,1530.458222,50059.284180
59000,0.940776,0.955000,0.957190,0.965779,0.861196,0.900111,1477.269976,78.769770,1556.039747,50861.729492
60000,0.940814,0.965000,0.957230,0.974545,0.861235,0.918567,1501.458085,80.200430,1581.658515,51687.459961
61000,0.940967,0.935000,0.957353,0.952381,0.861544,0.850230,1525.626505,81.608455,1607.234960,52094.932617
62000,0.940918,0.940000,0.957324,0.958333,0.861406,0.851264,1550.091163,83.047455,1633.138618,52627.690430
63000,0.941048,0.960000,0.957428,0.970803,0.861671,0.907354,1574.588818,84.464378,1659.053196,53810.866211
64000,0.940984,0.925000,0.957399,0.947368,0.861453,0.817207,1599.040535,85.912382,1684.952917,54734.252930
65000,0.940937,0.915000,0.957336,0.939502,0.861458,0.796651,1623.504388,87.337705,1710.842093,55656.346680
66000,0.940938,0.925000,0.957344,0.945055,0.861431,0.826990,1647.856937,88.791574,1736.648511,56346.135742
67000,0.940939,0.945000,0.957358,0.961938,0.861379,0.862945,1672.359639,90.249921,1762.609559,57429.788086
68000,0.940970,0.935000,0.957371,0.951673,0.861488,0.852440,1697.012407,91.744792,1788.757199,58121.522461
69000,0.941088,0.930000,0.957428,0.949640,0.861877,0.834906,1720.937545,93.217409,1814.154955,58891.112305
70000,0.941261,0.970000,0.957526,0.975806,0.862390,0.936340,1745.134843,94.696767,1839.831610,59453.456055
71000,0.941271,0.935000,0.957543,0.952030,0.862377,0.851293,1769.661574,96.155041,1865.816615,60082.893555
72000,0.941282,0.915000,0.957543,0.936330,0.862430,0.808559,1794.012668,97.650828,1891.663496,60785.979492
73000,0.941361,0.955000,0.957586,0.966543,0.862675,0.897913,1818.631202,99.133321,1917.764523,61962.127930
74000,0.941329,0.945000,0.957566,0.963211,0.862585,0.854420,1843.341946,100.610817,1943.952763,62649.342773
75000,0.941311,0.935000,0.957550,0.953069,0.862554,0.847418,1867.656589,102.104604,1969.761192,63275.694336
76000,0.941333,0.950000,0.957550,0.960938,0.862672,0.891540,1892.003817,103.541578,1995.545395,63829.377930
77000,0.941487,0.955000,0.957661,0.966292,0.863031,0.898626,1916.403623,105.000624,2021.404247,64396.206055
78000,0.941571,0.950000,0.957721,0.962406,0.863235,0.887830,1940.332633,106.436828,2046.769460,64840.592773
79000,0.941462,0.950000,0.957640,0.960938,0.862980,0.891599,1965.078769,107.909661,2072.988429,66237.745117
80000,0.941456,0.925000,0.957628,0.945055,0.862996,0.826990,1989.036281,109.350295,2098.386576,67143.303711
81000,0.941512,0.940000,0.957653,0.954887,0.863195,0.865471,2013.065326,110.824822,2123.890148,67734.991211
82000,0.941630,0.925000,0.957753,0.950495,0.863406,0.795918,2037.410960,112.363251,2149.774211,68673.729492
83000,0.941561,0.955000,0.957690,0.965779,0.863298,0.900089,2061.289437,113.826400,2175.115838,69441.374023
84000,0.941590,0.910000,0.957696,0.933824,0.863430,0.793412,2085.041154,115.262933,2200.304087,70157.416992
85000,0.941655,0.945000,0.957731,0.959108,0.863622,0.875227,2109.403995,116.760873,2226.164868,70639.049805
86000,0.941847,0.950000,0.957864,0.962687,0.864097,0.886942,2133.287685,118.214046,2251.501731,71019.038086
87000,0.941849,0.950000,0.957858,0.965278,0.864132,0.876007,2157.120223,119.677577,2276.797800,71598.795898
88000,0.941862,0.955000,0.957858,0.969492,0.864200,0.883871,2181.279487,121.120195,2302.399682,72533.526367
89000,0.941795,0.960000,0.957801,0.970149,0.864076,0.909543,2205.373575,122.569684,2327.943259,73235.206055
90000,0.941764,0.920000,0.957780,0.944056,0.863997,0.803801,2229.540567,124.072663,2353.613229,73567.944336
91000,0.941800,0.960000,0.957813,0.971223,0.864055,0.905660,2253.913479,125.535155,2379.448634,73948.260742
92000,0.941923,0.950000,0.957901,0.963235,0.864344,0.885123,2278.585746,127.027866,2405.613612,74589.991211
93000,0.942033,0.980000,0.957974,0.984375,0.864626,0.956597,2303.016099,128.538220,2431.554320,75159.346680
94000,0.942129,0.930000,0.958042,0.946565,0.864858,0.845133,2327.308990,130.036803,2457.345793,75869.209961
95000,0.942064,0.905000,0.957995,0.928302,0.864706,0.788041,2352.008151,131.563805,2483.571957,76396.522461
96000,0.942021,0.950000,0.957957,0.960000,0.864633,0.893617,2376.708400,133.094271,2509.802671,77072.288086
97000,0.942115,0.955000,0.958028,0.970492,0.864839,0.875794,2401.302955,134.664808,2535.967762,77991.616211
98000,0.942031,0.935000,0.957961,0.953405,0.864668,0.846081,2425.901828,136.188490,2562.090318,78483.440430
99000,0.942031,0.960000,0.957972,0.969466,0.864624,0.911583,2451.014230,137.735307,2588.749537,78990.979492
100000,0.942182,0.950000,0.958083,0.963235,0.864973,0.885163,2475.754286,139.300778,2615.055063,79598.842773
101000,0.942190,0.950000,0.958085,0.962406,0.865004,0.887792,2500.305409,140.861488,2641.166897,80002.838867
102000,0.942208,0.920000,0.958096,0.944828,0.865055,0.799398,2524.946118,142.427973,2667.374091,80343.088867
103000,0.942186,0.920000,0.958079,0.938462,0.865010,0.824195,2549.289023,143.952544,2693.241567,81448.897461
104000,0.942117,0.945000,0.958026,0.958491,0.864854,0.877013,2574.702434,145.567287,2720.269722,81791.127930
105000,0.942144,0.960000,0.958044,0.969466,0.864929,0.911504,2598.865597,147.065915,2745.931512,82573.522461
106000,0.942181,0.925000,0.958085,0.949833,0.864958,0.801482,2623.463092,148.613598,2772.076690,83636.483398
107000,0.942236,0.970000,0.958131,0.980000,0.865063,0.920011,2648.383297,150.199383,2798.582680,84274.995117
108000,0.942299,0.955000,0.958175,0.967033,0.865216,0.896194,2673.540538,151.761008,2825.301546,84956.948242
109000,0.942380,0.960000,0.958239,0.969925,0.865382,0.910264,2699.129982,153.355620,2852.485602,85339.440430
110000,0.942321,0.930000,0.958201,0.948905,0.865230,0.837813,2724.224703,155.000797,2879.225500,86179.963867
111000,0.942327,0.930000,0.958197,0.951049,0.865278,0.828767,2749.037092,156.609398,2905.646490,86256.596680
112000,0.942405,0.975000,0.958255,0.980695,0.865455,0.945235,2773.416788,158.084043,2931.500831,87092.530273
113000,0.942446,0.950000,0.958285,0.962963,0.865547,0.886092,2798.088543,159.618855,2957.707398,87755.811523
114000,0.942504,0.930000,0.958328,0.946154,0.865681,0.846424,2822.638379,161.184000,2983.822379,88637.331055
115000,0.942404,0.925000,0.958245,0.946237,0.865482,0.822317,2847.452923,162.766006,3010.218929,89622.491211
116000,0.942470,0.955000,0.958297,0.967033,0.865621,0.896242,2872.349048,164.331751,3036.680799,90159.815430
117000,0.942560,0.955000,0.958352,0.966038,0.865874,0.899441,2897.597912,166.022993,3063.620905,91350.913086
118000,0.942607,0.915000,0.958395,0.939502,0.865949,0.796651,2922.864416,167.683993,3090.548409,91876.342773
119000,0.942492,0.915000,0.958308,0.931727,0.865693,0.819380,2947.607873,169.263809,3116.871682,92479.635742
120000,0.942479,0.970000,0.958303,0.979452,0.865648,0.923896,2972.207007,170.815487,3143.022494,93588.194336
121000,0.942525,0.930000,0.958332,0.946970,0.865771,0.844046,2996.049742,172.292045,3168.341787,94388.252930
122000,0.942488,0.940000,0.958299,0.953125,0.865709,0.869919,3020.684230,173.878180,3194.562410,94911.077148
123000,0.942500,0.950000,0.958310,0.963768,0.865728,0.883137,3045.206788,175.384252,3220.591040,95629.225586
124000,0.942528,0.945000,0.958326,0.960000,0.865812,0.872301,3069.488767,177.328411,3246.817178,96067.788086
125000,0.942532,0.955000,0.958328,0.968421,0.865822,0.890164,3094.219715,178.808756,3273.028471,96721.272461
126000,0.942552,0.950000,0.958334,0.962687,0.865903,0.886980,3118.751095,180.301238,3299.052333,97939.163086
127000,0.942603,0.965000,0.958373,0.972763,0.866016,0.923830,3142.981190,181.794713,3324.775903,98383.428711
128000,0.942709,0.945000,0.958443,0.960000,0.866287,0.872034,3166.765462,183.230230,3349.995692,98915.440430
129000,0.942758,0.955000,0.958477,0.967742,0.866408,0.893365,3190.652026,184.708681,3375.360707,99425.815430
130000,0.942783,0.965000,0.958500,0.976271,0.866447,0.909677,3214.821832,186.206084,3401.027916,100130.963867
131000,0.942692,0.950000,0.958420,0.963504,0.866290,0.884259,3239.042498,187.684880,3426.727378,100666.034180
132000,0.942580,0.945000,0.958327,0.958491,0.866077,0.877095,3263.313288,189.212585,3452.525874,101102.049805
133000,0.942576,0.940000,0.958324,0.956204,0.866066,0.861111,3287.368957,190.703339,3478.072296,101572.182617
134000,0.942571,0.920000,0.958323,0.944444,0.866047,0.801612,3311.418195,192.215165,3503.633360,102751.870117
135000,0.942463,0.900000,0.958225,0.923077,0.865867,0.780244,3335.627566,193.739179,3529.366745,103337.342773
136000,0.942533,0.945000,0.958289,0.961404,0.865984,0.865788,3360.034282,195.242825,3555.277107,103613.643555
137000,0.942566,0.955000,0.958324,0.967509,0.866016,0.894341,3384.042187,196.710073,3580.752260,104509.971680
138000,0.942569,0.935000,0.958325,0.955326,0.866026,0.836066,3408.703462,198.215860,3606.919322,105313.807617
139000,0.942507,0.935000,0.958271,0.950570,0.865917,0.855684,3433.303397,199.752761,3633.056158,105901.819336
140000,0.942540,0.920000,0.958298,0.941606,0.865978,0.814965,3457.607892,201.244357,3658.852249,106245.870117
141000,0.942586,0.950000,0.958331,0.964286,0.866089,0.880952,3481.749949,202.741816,3684.491764,107099.268555
142000,0.942631,0.935000,0.958366,0.952381,0.866188,0.850058,3509.575392,204.235896,3713.811288,107921.666992
143000,0.942627,0.955000,0.958358,0.968198,0.866195,0.891304,3534.329683,205.737293,3740.066976,108571.444336
144000,0.942629,0.920000,0.958362,0.943662,0.866193,0.805943,3558.577793,207.246312,3765.824105,109104.635742
145000,0.942681,0.945000,0.958406,0.963696,0.866284,0.850422,3582.621232,208.715307,3791.336539,109867.549805
146000,0.942690,0.935000,0.958418,0.953069,0.866285,0.847597,3606.976860,210.202938,3817.179798,110810.948242
147000,0.942664,0.980000,0.958404,0.986014,0.866209,0.950932,3631.667437,211.733481,3843.400917,111754.272461
148000,0.942653,0.950000,0.958389,0.964286,0.866208,0.880952,3655.700002,213.248300,3868.948303,112499.612305
149000,0.942615,0.940000,0.958357,0.955556,0.866137,0.863636,3680.154853,214.767734,3894.922587,113556.717773
150000,0.942691,0.965000,0.958413,0.971888,0.866313,0.925532,3704.437997,216.282526,3920.720522,114209.444336
151000,0.942793,0.955000,0.958488,0.967033,0.866548,0.896170,3728.622417,217.768712,3946.391130,114901.116211
152000,0.942861,0.975000,0.958528,0.981550,0.866738,0.942792,3752.419039,219.259166,3971.678205,115787.600586
153000,0.942914,0.960000,0.958559,0.972603,0.866894,0.898580,3776.607755,220.766914,3997.374668,116297.545898
154000,0.942922,0.940000,0.958563,0.955224,0.866915,0.864315,3800.871871,222.211760,4023.083631,117081.956055
155000,0.942994,0.965000,0.958613,0.975439,0.867091,0.914634,3824.738211,223.671611,4048.409822,117492.920898
156000,0.942987,0.930000,0.958598,0.944000,0.867114,0.850730,3848.377646,225.131566,4073.509211,117895.502930
157000,0.942859,0.905000,0.958507,0.924303,0.866809,0.797052,3872.344421,226.620055,4098.964476,119019.233398
158000,0.942834,0.940000,0.958492,0.958621,0.866741,0.849699,3896.826784,228.119859,4124.946643,119830.999023
159000,0.942759,0.960000,0.958441,0.971631,0.866550,0.903846,3920.962895,229.593113,4150.556008,120506.924805
160000,0.942824,0.970000,0.958493,0.979866,0.866680,0.921042,3944.746395,231.055490,4175.801885,120945.916992
161000,0.942788,0.925000,0.958465,0.945848,0.866603,0.824150,3968.788220,232.500155,4201.288375,121524.721680
162000,0.942839,0.960000,0.958494,0.972603,0.866751,0.898580,3992.742696,233.982771,4226.725467,122842.463867
163000,0.942883,0.955000,0.958531,0.968421,0.866836,0.890190,4017.012192,235.465706,4252.477898,123591.436523
164000,0.942834,0.920000,0.958493,0.941606,0.866735,0.814643,4040.998412,236.965442,4277.963854,124330.166992
165000,0.942848,0.945000,0.958508,0.961672,0.866743,0.864332,4065.037243,238.426864,4303.464106,124819.116211
166000,0.942903,0.965000,0.958552,0.975439,0.866857,0.914634,4089.259474,239.920609,4329.180083,125186.303711
167000,0.942940,0.960000,0.958576,0.969697,0.866956,0.910913,4113.376488,241.401615,4354.778102,126397.331055
168000,0.943012,0.960000,0.958625,0.971429,0.867137,0.904807,4136.910821,242.873103,4379.783924,126758.877930
169000,0.943042,0.935000,0.958645,0.949020,0.867212,0.859823,4161.123982,244.334203,4405.458185,127490.936523
170000,0.943012,0.960000,0.958626,0.971014,0.867131,0.906498,4185.339227,245.843446,4431.182673,127873.803711
171000,0.943071,0.945000,0.958666,0.960854,0.867280,0.868453,4209.281972,247.357104,4456.639076,129068.647461
172000,0.943105,0.955000,0.958687,0.967033,0.867375,0.896194,4233.045201,248.865318,4481.910519,129649.987305
173000,0.943215,0.965000,0.958767,0.974170,0.867632,0.919908,4256.969383,250.345398,4507.314781,130162.995117
174000,0.943237,0.940000,0.958788,0.956204,0.867663,0.861031,4281.147449,251.812913,4532.960362,130936.198242
175000,0.942920,0.845000,0.958542,0.871369,0.866986,0.682442,4306.569372,253.381773,4559.951145,131813.709961
176000,0.942463,0.895000,0.958180,0.909871,0.866041,0.785714,4332.210333,254.956913,4587.167245,119383.815430
177000,0.942170,0.900000,0.957938,0.920000,0.865474,0.788113,4358.644832,256.691418,4615.336250,120143.170898
178000,0.941910,0.890000,0.957715,0.914062,0.864997,0.764378,4384.704332,258.396287,4643.100619,120758.600586
179000,0.941652,0.905000,0.957497,0.924303,0.864515,0.798001,4410.878455,260.111257,4670.989713,109301.627930
180000,0.941324,0.875000,0.957222,0.896266,0.863894,0.740986,4437.449930,261.935051,4699.384982,110293.295898
181000,0.941117,0.880000,0.957031,0.892857,0.863561,0.757380,4464.060495,263.670662,4727.731156,111412.745117
182000,0.940967,0.915000,0.956895,0.930041,0.863315,0.822139,4490.613788,265.311800,4755.925588,111981.647461
183000,0.940753,0.875000,0.956701,0.897119,0.862964,0.739040,4516.864046,266.973088,4783.837134,112305.010742
184000,0.940743,0.920000,0.956656,0.936000,0.863081,0.829986,4544.001664,268.553669,4812.555332,113262.776367
185000,0.940598,0.940000,0.956510,0.944954,0.862891,0.879458,4571.136209,270.315212,4841.451422,113873.448242
186000,0.940481,0.940000,0.956396,0.951613,0.862726,0.872787,4597.528610,272.018490,4869.547099,114713.752930
187000,0.940446,0.935000,0.956330,0.944681,0.862792,0.865924,4624.389913,273.729273,4898.119186,115555.909180
188000,0.940439,0.920000,0.956279,0.925926,0.862937,0.839374,4650.962815,275.448948,4926.411763,116282.409180
189000,0.940431,0.910000,0.956230,0.915888,0.863073,0.819277,4677.602356,277.124780,4954.727136,117377.475586
190000,0.940418,0.975000,0.956185,0.978541,0.863171,0.948613,4704.122168,278.909768,4983.031936,118319.452148
191000,0.940421,0.925000,0.956155,0.937238,0.863290,0.844269,4730.365215,280.647959,5011.013174,118960.338867
192000,0.940372,0.960000,0.956077,0.964912,0.863323,0.918409,4756.753322,282.392996,5039.146318,119669.002930
193000,0.940370,0.940000,0.956042,0.950000,0.863434,0.875052,4783.053626,284.110722,5067.164348,120789.745117
194000,0.940321,0.955000,0.955971,0.963563,0.863445,0.904943,4809.025385,285.810458,5094.835843,122299.588867
195000,0.940268,0.935000,0.955893,0.940092,0.863456,0.869452,4834.566636,287.474303,5122.040939,123339.600586
196000,0.940297,0.940000,0.955872,0.941748,0.863666,0.879904,4860.974361,289.111054,5150.085415,123537.198242
197000,0.940301,0.955000,0.955844,0.962963,0.863778,0.905700,4887.237239,290.911953,5178.149192,124900.424805
198000,0.940335,0.935000,0.955826,0.935961,0.863998,0.870234,4913.077754,292.616968,5205.694722,125546.249023
199000,0.940323,0.955000,0.955773,0.959276,0.864118,0.909109,4939.557345,294.359533,5233.916878,126739.401367
200000,0.940367,0.950000,0.955763,0.954545,0.864359,0.899082,4965.596859,296.107655,5261.704514,127820.151367
201000,0.940400,0.935000,0.955741,0.945607,0.864586,0.864865,4992.026930,297.857970,5289.884899,128806.791992
202000,0.940433,0.940000,0.955733,0.948276,0.864765,0.876847,5017.889043,299.582252,5317.471295,129640.182617
203000,0.940450,0.940000,0.955705,0.942857,0.864935,0.879699,5043.422291,301.271574,5344.693865,130749.655273
204000,0.940473,0.950000,0.955679,0.954955,0.865121,0.898775,5069.601537,302.914742,5372.516280,130636.538086
205000,0.940490,0.925000,0.955662,0.937238,0.865255,0.844269,5095.563009,304.693820,5400.256828,131185.249023
206000,0.940610,0.975000,0.955714,0.979079,0.865644,0.948025,5121.353611,306.420655,5427.774266,132328.971680
207000,0.940743,0.955000,0.955775,0.959641,0.866064,0.908852,5147.148187,308.146234,5455.294421,132712.104492
208000,0.940831,0.965000,0.955801,0.965517,0.866388,0.930000,5173.038286,309.888767,5482.927054,133438.409180
209000,0.940875,0.935000,0.955801,0.943231,0.866586,0.867239,5198.860928,311.678041,5510.538970,134375.409180
210000,0.940947,0.955000,0.955823,0.962343,0.866850,0.906561,5224.652711,313.441548,5538.094259,134925.147461
211000,0.940938,0.940000,0.955784,0.943925,0.866926,0.879421,5250.694041,315.200622,5565.894664,135729.916992
212000,0.940976,0.945000,0.955773,0.947867,0.867131,0.889735,5276.493719,316.961404,5593.455123,135820.221680
213000,0.941009,0.925000,0.955765,0.928230,0.867304,0.849790,5302.448526,318.749798,5621.198324,136859.432617
214000,0.941127,0.975000,0.955826,0.978723,0.867650,0.948454,5328.574207,320.508641,5649.082847,138135.729492
215000,0.941196,0.965000,0.955842,0.966825,0.867914,0.929803,5354.365251,322.286320,5676.651572,139635.834961
216000,0.941251,0.925000,0.955853,0.938272,0.868126,0.842833,5379.875142,324.073041,5703.948182,140719.788086
217000,0.941338,0.965000,0.955888,0.970954,0.868408,0.926931,5406.061712,325.769458,5731.831170,141391.475586
218000,0.941456,0.960000,0.955950,0.965217,0.868753,0.918167,5431.252352,327.424178,5758.676530,142164.475586
219000,0.941477,0.935000,0.955933,0.935961,0.868896,0.870130,5456.824149,329.099018,5785.923167,143225.319336
220000,0.941575,0.975000,0.955974,0.977169,0.869211,0.949546,5482.013053,330.763351,5812.776404,144177.420898
221000,0.941673,0.970000,0.956017,0.976562,0.869514,0.934896,5506.947254,332.410791,5839.358045,144868.772461
222000,0.941778,0.975000,0.956073,0.977578,0.869818,0.949341,5532.203403,334.059124,5866.262528,145462.827148
223000,0.941829,0.940000,0.956081,0.946903,0.870018,0.877987,5557.751985,335.758109,5893.510094,146196.124023
224000,0.941910,0.970000,0.956109,0.973451,0.870294,0.938975,5582.854301,337.392077,5920.246378,146692.131836
225000,0.941996,0.975000,0.956135,0.978903,0.870593,0.948240,5608.126147,339.059735,5947.185882,147724.444336
226000,0.942053,0.935000,0.956146,0.943231,0.870811,0.867211,5633.359029,340.710528,5974.069557,148154.928711
227000,0.942080,0.945000,0.956136,0.951111,0.870955,0.888280,5658.770002,342.366455,6001.136457,149406.772461
228000,0.942172,0.960000,0.956173,0.960396,0.871251,0.920064,5684.193487,344.010618,6028.204105,150316.397461
229000,0.942237,0.970000,0.956193,0.974576,0.871476,0.937997,5709.451798,345.671584,6055.123383,150996.327148
230000,0.942314,0.935000,0.956218,0.935323,0.871740,0.870078,5734.934096,347.316269,6082.250365,151882.616211
231000,0.942370,0.955000,0.956225,0.958140,0.871957,0.909493,5760.404718,348.982806,6109.387524,152882.311523
232000,0.942416,0.950000,0.956228,0.949495,0.872146,0.900030,5785.745627,350.653061,6136.398688,153877.444336
