# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] OzaBaggingADWINClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), n_estimators=10, random_state=None)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/output_bagwin_m.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
78000,0.925909,0.940000,0.947773,0.956204,0.821042,0.861544,369.105922,77.821406,446.927328,13646.544922
79000,0.925962,0.935000,0.947797,0.949416,0.821235,0.858972,373.967237,78.823880,452.791118,13784.935547
80000,0.925873,0.890000,0.947724,0.914062,0.821072,0.763365,377.394428,79.820753,457.215181,13916.490234
81000,0.926025,0.965000,0.947816,0.977199,0.821506,0.902098,382.709667,80.812619,463.522286,14032.482422
82000,0.925963,0.915000,0.947758,0.939502,0.821423,0.798004,386.814700,81.790076,468.604776,14176.677734
83000,0.926098,0.925000,0.947848,0.947735,0.821771,0.815680,391.588165,82.812457,474.400622,14336.638672
84000,0.926313,0.935000,0.947984,0.955631,0.822359,0.834564,396.644039,83.793660,480.437699,14456.716797
85000,0.926512,0.925000,0.948113,0.945455,0.822890,0.826067,400.174002,84.813567,484.987570,14545.044922
86000,0.926718,0.930000,0.948246,0.953333,0.823437,0.814225,404.103717,85.814854,489.918571,14622.021484
87000,0.926674,0.935000,0.948210,0.954386,0.823360,0.841926,408.270879,86.806658,495.077537,14786.966797
88000,0.926805,0.930000,0.948280,0.946970,0.823782,0.844652,413.800720,87.826884,501.627604,14790.748047
89000,0.927023,0.965000,0.948433,0.975089,0.824310,0.916328,417.332931,88.814463,506.147394,14961.357422
90000,0.927011,0.935000,0.948417,0.954064,0.824317,0.843524,422.225013,89.821479,512.046493,15060.271484
91000,0.927156,0.920000,0.948517,0.942857,0.824671,0.809886,427.563426,90.837236,518.400662,15255.162109
92000,0.927220,0.955000,0.948568,0.968858,0.824797,0.888060,432.000714,91.843831,523.844545,15394.130859
93000,0.927478,0.925000,0.948767,0.946619,0.825341,0.821216,435.780586,92.818021,528.598607,15524.826172
94000,0.927720,0.980000,0.948933,0.986301,0.825945,0.949290,440.592206,93.872946,534.465152,15743.037109
95000,0.927851,0.965000,0.949023,0.975265,0.826266,0.915459,443.406004,94.893055,538.299058,15844.943359
96000,0.928011,0.960000,0.949132,0.972222,0.826664,0.900990,449.178992,95.964283,545.143275,14244.255859
97000,0.928177,0.930000,0.949248,0.947368,0.827061,0.843172,452.386600,96.904261,549.290861,14361.396484
98000,0.928361,0.980000,0.949379,0.985915,0.827493,0.951439,455.845912,98.153698,553.999609,14453.505859
99000,0.928388,0.945000,0.949423,0.962963,0.827438,0.856284,459.672632,99.345800,559.018432,14584.388672
100000,0.928515,0.945000,0.949491,0.958491,0.827841,0.877177,463.387833,100.560228,563.948061,14777.396484
101000,0.928630,0.940000,0.949565,0.953488,0.828151,0.869494,468.655338,101.765553,570.420891,15014.958984
102000,0.928713,0.935000,0.949612,0.955631,0.828406,0.834395,473.137455,102.786596,575.924051,15097.814453
103000,0.928843,0.930000,0.949705,0.951724,0.828711,0.825000,477.788712,103.767289,581.556001,15170.119141
104000,0.928874,0.935000,0.949715,0.949416,0.828836,0.859155,483.077217,104.767947,587.845165,15368.591797
105000,0.929000,0.960000,0.949799,0.971631,0.829160,0.903881,489.512897,105.764112,595.277008,15699.935547
106000,0.929048,0.940000,0.949828,0.954887,0.829295,0.865712,493.948751,106.764832,600.713584,16030.705078
107000,0.929160,0.935000,0.949906,0.954064,0.829568,0.843185,497.698050,107.740488,605.438538,16105.798828
108000,0.929327,0.940000,0.950020,0.957143,0.829979,0.857296,500.514027,108.708403,609.222430,16285.064453
109000,0.929389,0.910000,0.950052,0.931818,0.830179,0.800554,504.648489,109.671627,614.320116,16385.064453
110000,0.929541,0.950000,0.950161,0.965278,0.830538,0.876238,509.981334,110.627347,620.608681,16532.103516
111000,0.929673,0.965000,0.950242,0.974359,0.830908,0.919299,515.185498,111.620365,626.805863,16730.509766
112000,0.929802,0.925000,0.950336,0.946237,0.831201,0.822904,520.189315,112.598258,632.787573,16823.056641
113000,0.930009,0.980000,0.950470,0.985816,0.831754,0.951917,524.278100,113.630899,637.908999,16908.205078
114000,0.930115,0.940000,0.950540,0.957447,0.832030,0.855821,528.977480,114.798143,643.775623,16959.517578
115000,0.930132,0.915000,0.950536,0.938182,0.832137,0.802326,534.441238,115.843600,650.284839,17224.505859
116000,0.930330,0.950000,0.950674,0.964029,0.832621,0.882075,538.009171,116.918725,654.927896,17252.341797
117000,0.930509,0.955000,0.950796,0.967033,0.833061,0.896242,541.764305,118.084618,659.848923,17491.951172
118000,0.930667,0.965000,0.950894,0.974359,0.833502,0.919243,547.862279,119.165413,667.027692,17836.943359
119000,0.930754,0.940000,0.950942,0.956835,0.833773,0.858491,551.484409,120.265356,671.749765,17927.849609
120000,0.930782,0.955000,0.950951,0.969283,0.833884,0.885175,557.417203,121.376649,678.793852,17988.923828
121000,0.930883,0.935000,0.951012,0.951311,0.834176,0.853571,563.214877,122.453254,685.668131,18184.931641
122000,0.930934,0.945000,0.951041,0.958801,0.834322,0.876377,567.102731,123.535342,690.638073,18239.166016
123000,0.930844,0.910000,0.950978,0.937931,0.834102,0.774747,572.325492,124.625073,696.950565,18580.126953
124000,0.931000,0.945000,0.951077,0.961938,0.834526,0.862843,576.935910,125.719043,702.654952,18729.845703
125000,0.931121,0.955000,0.951158,0.968858,0.834831,0.887948,580.507825,126.755099,707.262924,18884.166016
126000,0.931096,0.950000,0.951126,0.961538,0.834836,0.890122,584.554966,127.875668,712.430634,18956.384766
127000,0.931095,0.930000,0.951113,0.946154,0.834891,0.846171,589.961498,128.958694,718.920192,19013.939453
128000,0.931252,0.940000,0.951225,0.957447,0.835254,0.855908,595.391839,130.032235,725.424074,17290.998047
129000,0.931359,0.965000,0.951305,0.975779,0.835490,0.912718,598.596151,130.980241,729.576392,17398.314453
130000,0.931426,0.935000,0.951346,0.954704,0.835677,0.839901,603.312276,131.942626,735.254902,17522.673828
