# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] OzaBaggingADWINClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), n_estimators=10, random_state=None)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/output_bagwin_m_mc.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
117000,0.642845,0.700000,0.342781,0.394320,0.555418,0.632713,1822.619169,480.023085,2302.642254,8455.474609
118000,0.642966,0.645000,0.342961,0.316682,0.555577,0.548202,1839.307641,483.428924,2322.736565,8511.123047
119000,0.643364,0.715000,0.343166,0.388754,0.556064,0.645655,1850.201137,486.614783,2336.815920,8640.029297
120000,0.643639,0.690000,0.343250,0.350279,0.556404,0.616835,1862.829972,489.460927,2352.290900,8837.685547
121000,0.643783,0.735000,0.343384,0.378645,0.556515,0.659021,1876.879021,492.796778,2369.675799,8962.740234
122000,0.644140,0.645000,0.343545,0.311895,0.556868,0.561715,1889.752848,495.713730,2385.466578,8990.091797
123000,0.644500,0.690000,0.343839,0.339405,0.557257,0.608301,1904.505668,498.593440,2403.099107,9124.755859
124000,0.644976,0.655000,0.344211,0.282763,0.557768,0.551570,1918.643253,500.811368,2419.454621,9158.037109
125000,0.645315,0.620000,0.344406,0.305036,0.558116,0.528199,1934.545217,503.040953,2437.586170,9367.435547
126000,0.645656,0.685000,0.344718,0.440726,0.558484,0.597109,1942.339055,505.437815,2447.776871,9442.974609
127000,0.645984,0.690000,0.345129,0.364638,0.558884,0.612706,1954.351915,507.290633,2461.642548,9496.287109
128000,0.646236,0.655000,0.345421,0.343196,0.559199,0.572424,1967.169539,509.234156,2476.403695,8535.607422
129000,0.646641,0.660000,0.345665,0.326250,0.559613,0.567801,1973.647481,510.708803,2484.356283,8568.212891
130000,0.646899,0.595000,0.345939,0.308181,0.559899,0.503479,1983.528027,512.222275,2495.750303,8586.666016
131000,0.647138,0.705000,0.345969,0.347919,0.560111,0.624730,1994.084054,513.686006,2507.770060,8912.201172
132000,0.647466,0.735000,0.346557,0.380095,0.560569,0.662420,2007.676947,516.565698,2524.242644,9004.732422
133000,0.647970,0.695000,0.347095,0.354467,0.561207,0.615942,2021.063245,519.329600,2540.392845,9011.201172
134000,0.648293,0.760000,0.347595,0.456044,0.561644,0.700571,2036.902035,522.106897,2559.008932,9020.400391
135000,0.648597,0.680000,0.348059,0.382259,0.562043,0.607049,2050.020451,524.948768,2574.969218,9099.962891
136000,0.649022,0.720000,0.348683,0.402747,0.562617,0.657440,2065.231831,527.690287,2592.922118,9101.337891
137000,0.649500,0.710000,0.349164,0.378079,0.563225,0.637885,2076.443569,530.480576,2606.924145,9192.189453
138000,0.649832,0.675000,0.349754,0.345937,0.563672,0.598257,2093.570418,533.575112,2627.145530,9308.978516
139000,0.650348,0.745000,0.350284,0.392443,0.564315,0.677979,2106.843139,537.003000,2643.846140,9415.900391
140000,0.650396,0.610000,0.350434,0.325171,0.564396,0.524926,2124.025740,540.425263,2664.451003,9617.236328
141000,0.650400,0.680000,0.350469,0.325432,0.564415,0.593095,2138.568322,543.530566,2682.098887,9714.916016
142000,0.650603,0.705000,0.350807,0.411952,0.564673,0.630303,2149.895008,546.359086,2696.254094,9802.603516
143000,0.650930,0.640000,0.351253,0.329173,0.565078,0.550982,2163.443982,548.700209,2712.144190,9776.376953
144000,0.651042,0.630000,0.351368,0.277529,0.565215,0.531631,2177.035419,551.066753,2728.102172,9790.626953
145000,0.651326,0.700000,0.352595,0.391195,0.565527,0.615089,2188.755877,553.423767,2742.179644,9821.837891
146000,0.651524,0.640000,0.352766,0.346153,0.565769,0.548533,2197.806606,555.881017,2753.687623,9828.955078
147000,0.651932,0.700000,0.352890,0.356299,0.566214,0.619120,2205.926354,557.768037,2763.694391,9853.970703
148000,0.652007,0.615000,0.352819,0.278832,0.566269,0.509585,2219.872399,559.669483,2779.541881,9824.267578
149000,0.652581,0.730000,0.352962,0.342105,0.566905,0.654334,2231.063979,561.563077,2792.627056,9825.025391
150000,0.652839,0.725000,0.352995,0.343068,0.567181,0.646541,2243.852376,563.444570,2807.296946,9904.595703
151000,0.653067,0.705000,0.352944,0.341175,0.567406,0.623964,2251.624734,565.352575,2816.977309,9925.908203
152000,0.653457,0.715000,0.353146,0.375054,0.567840,0.642700,2265.936303,567.251247,2833.187550,9978.595703
153000,0.653776,0.715000,0.353259,0.384846,0.568186,0.637393,2274.958673,569.152036,2844.110709,10035.908203
154000,0.654098,0.755000,0.353530,0.478475,0.568548,0.686560,2291.512187,571.047387,2862.559574,10134.775391
155000,0.654506,0.755000,0.353694,0.384719,0.569007,0.682899,2312.169329,573.011176,2885.180504,10076.025391
156000,0.654877,0.680000,0.353788,0.347725,0.569407,0.596774,2322.139755,574.798346,2896.938102,10133.728516
157000,0.655288,0.715000,0.353877,0.342697,0.569856,0.641126,2334.650365,576.584704,2911.235069,10146.384766
158000,0.655592,0.670000,0.353913,0.329153,0.570185,0.585882,2342.665857,578.466362,2921.132220,10150.931641
159000,0.656101,0.720000,0.354049,0.333230,0.570732,0.642230,2357.061278,580.362698,2937.423976,10313.673828
160000,0.656491,0.720000,0.354194,0.349479,0.571140,0.640346,2366.218902,582.582124,2948.801026,9110.583984
161000,0.656781,0.710000,0.354355,0.356533,0.571447,0.631172,2372.272810,584.571328,2956.844137,9331.509766
162000,0.656826,0.650000,0.354640,0.342416,0.571535,0.572009,2382.135741,587.650920,2969.786661,9385.494141
163000,0.657111,0.695000,0.354968,0.385536,0.571935,0.627287,2394.156251,590.857033,2985.013284,9394.666016
